time,rcv,life_time,life_time_global,run_time_vec,run_time,cpu_usage_vec,cpu_usage,snd,queued,active,time_activated
1,13,80,81,"[23, 4, 4, 14, 11, 21, 5, 19, 17, 17, 22, 22, 20, 12, 8, 16, 10, 7, 13, 19]",12,"[2, 4, 2, 4, 2, 4, 3, 1, 4, 3, 1, 2, 3, 1, 3, 3, 4, 3, 1, 2]",1,-1,False,False,
3,3,71,74,"[11, 11, 21, 5, 12, 4, 19, 3, 3, 24, 10, 15, 12, 17, 16, 21, 10, 5, 22, 15]",5,"[1, 3, 2, 3, 3, 2, 4, 2, 4, 1, 1, 3, 4, 2, 1, 4, 2, 1, 3, 3]",3,-1,False,False,
3,6,60,63,"[18, 23, 19, 4, 2, 20, 10, 17, 24, 8, 12, 4, 11, 3, 19, 10, 19, 16, 10, 11]",10,"[2, 2, 4, 1, 2, 1, 3, 3, 2, 2, 1, 2, 4, 4, 3, 2, 2, 1, 4, 2]",3,-1,False,False,
3,13,96,99,"[18, 10, 16, 2, 10, 8, 17, 16, 11, 5, 2, 2, 23, 9, 1, 17, 13, 15, 5, 21]",9,"[3, 2, 3, 1, 4, 3, 3, 4, 2, 3, 1, 2, 1, 2, 1, 4, 1, 4, 1, 2]",2,-1,False,False,
3,18,81,84,"[13, 20, 21, 6, 6, 22, 18, 18, 24, 12, 3, 15, 16, 15, 9, 22, 1, 24, 7, 21]",7,"[2, 1, 4, 3, 3, 1, 2, 4, 3, 3, 2, 2, 1, 4, 3, 3, 3, 1, 1, 4]",1,-1,False,False,
4,0,84,88,"[14, 16, 10, 9, 4, 19, 20, 4, 21, 9, 2, 23, 10, 4, 7, 5, 23, 15, 1, 5]",14,"[3, 4, 4, 4, 2, 2, 4, 3, 4, 2, 2, 4, 3, 4, 4, 1, 4, 1, 2, 1]",3,-1,False,False,
4,1,90,94,"[21, 7, 7, 3, 3, 5, 10, 21, 24, 4, 11, 15, 20, 13, 18, 3, 10, 9, 11, 17]",7,"[3, 3, 3, 3, 2, 1, 1, 4, 4, 1, 2, 3, 1, 2, 4, 1, 2, 3, 2, 4]",3,-1,False,False,
4,16,75,79,"[2, 10, 14, 15, 20, 19, 14, 6, 12, 2, 4, 17, 8, 23, 16, 7, 16, 18, 5, 6]",16,"[2, 1, 2, 1, 1, 1, 1, 3, 1, 1, 4, 2, 3, 1, 2, 1, 3, 3, 1, 4]",3,-1,False,False,
5,5,50,55,"[5, 24, 16, 4, 1, 5, 1, 4, 14, 9, 22, 2, 14, 13, 19, 14, 5, 21, 8, 3]",5,"[3, 3, 2, 4, 2, 2, 1, 3, 2, 4, 1, 2, 2, 1, 2, 1, 1, 1, 4, 4]",2,-1,False,False,
5,11,60,65,"[5, 8, 1, 23, 14, 8, 1, 1, 17, 22, 20, 18, 18, 19, 22, 19, 13, 4, 3, 16]",18,"[2, 3, 4, 3, 1, 2, 4, 1, 1, 3, 1, 4, 3, 4, 3, 2, 2, 3, 2, 1]",4,-1,False,False,
5,14,60,65,"[2, 15, 12, 22, 20, 20, 5, 9, 16, 24, 5, 13, 8, 19, 7, 10, 17, 3, 6, 5]",7,"[3, 3, 3, 4, 2, 4, 3, 4, 2, 1, 4, 3, 3, 2, 1, 4, 4, 1, 1, 4]",1,-1,False,False,
6,1,84,90,"[8, 10, 11, 7, 21, 16, 11, 10, 7, 15, 8, 15, 11, 2, 12, 19, 9, 7, 9, 9]",10,"[1, 3, 2, 2, 2, 4, 3, 2, 4, 1, 2, 1, 4, 2, 4, 3, 3, 2, 2, 4]",3,-1,False,False,
6,2,87,93,"[12, 17, 9, 9, 23, 17, 7, 24, 5, 10, 21, 6, 10, 3, 15, 18, 20, 14, 9, 12]",9,"[1, 2, 4, 3, 2, 4, 3, 3, 1, 4, 1, 2, 3, 4, 3, 1, 4, 3, 3, 3]",4,-1,False,False,
6,16,53,59,"[5, 17, 21, 14, 20, 9, 21, 20, 4, 17, 24, 7, 5, 7, 16, 11, 7, 17, 24, 17]",7,"[4, 4, 2, 1, 1, 1, 1, 4, 4, 1, 4, 3, 4, 2, 1, 4, 2, 4, 4, 1]",2,-1,False,False,
6,18,51,57,"[23, 12, 6, 24, 12, 7, 4, 18, 6, 11, 2, 6, 16, 17, 19, 22, 1, 20, 12, 20]",12,"[3, 1, 1, 4, 2, 3, 2, 4, 4, 3, 4, 4, 1, 1, 3, 4, 2, 2, 1, 2]",1,-1,False,False,
7,3,79,86,"[5, 17, 20, 4, 5, 7, 15, 1, 11, 18, 12, 23, 5, 14, 7, 12, 3, 24, 16, 15]",4,"[4, 1, 4, 3, 3, 1, 3, 4, 1, 2, 1, 4, 2, 1, 3, 2, 4, 1, 3, 1]",3,-1,False,False,
7,16,89,96,"[11, 4, 16, 23, 18, 10, 20, 11, 18, 15, 23, 13, 6, 5, 4, 6, 9, 12, 24, 24]",9,"[1, 1, 1, 2, 4, 3, 1, 3, 4, 4, 3, 1, 3, 2, 1, 2, 1, 3, 3, 2]",1,-1,False,False,
8,0,50,58,"[4, 19, 3, 15, 22, 18, 3, 23, 8, 9, 24, 17, 24, 5, 17, 15, 19, 15, 7, 13]",4,"[3, 1, 1, 3, 4, 1, 3, 1, 3, 4, 3, 1, 3, 1, 1, 2, 1, 3, 4, 1]",3,-1,False,False,
8,11,85,93,"[13, 6, 1, 23, 20, 17, 12, 21, 17, 22, 12, 24, 8, 2, 1, 2, 11, 11, 9, 13]",24,"[4, 3, 4, 4, 4, 2, 4, 1, 3, 4, 2, 2, 3, 2, 2, 1, 3, 3, 3, 1]",2,-1,False,False,
8,13,98,106,"[23, 17, 7, 22, 7, 22, 3, 9, 19, 4, 14, 8, 18, 2, 20, 8, 11, 20, 19, 10]",2,"[2, 3, 1, 3, 4, 3, 4, 1, 4, 2, 2, 2, 3, 4, 1, 3, 1, 2, 1, 2]",4,-1,False,False,
8,14,53,61,"[10, 14, 21, 17, 12, 4, 3, 8, 12, 3, 12, 6, 18, 21, 8, 23, 10, 16, 22, 23]",8,"[1, 2, 2, 2, 4, 1, 4, 3, 2, 2, 3, 1, 2, 3, 2, 2, 3, 3, 4, 1]",2,-1,False,False,
8,16,80,88,"[7, 15, 12, 5, 5, 2, 14, 16, 11, 2, 9, 14, 8, 7, 24, 2, 6, 4, 13, 4]",6,"[1, 4, 1, 2, 4, 2, 2, 1, 4, 1, 1, 1, 1, 4, 1, 4, 1, 4, 2, 1]",1,-1,False,False,
9,2,68,77,"[16, 10, 8, 19, 24, 12, 1, 8, 17, 12, 3, 21, 13, 20, 16, 4, 7, 15, 8, 14]",8,"[1, 4, 3, 3, 2, 4, 3, 2, 1, 1, 4, 2, 4, 1, 2, 4, 3, 4, 1, 1]",3,-1,False,False,
9,3,95,104,"[11, 17, 3, 22, 13, 15, 6, 20, 8, 19, 7, 20, 14, 21, 17, 16, 3, 13, 22, 3]",22,"[1, 3, 4, 1, 4, 4, 2, 2, 3, 3, 4, 3, 4, 1, 2, 3, 1, 1, 2, 4]",1,-1,False,False,
9,5,61,70,"[19, 6, 3, 22, 15, 3, 14, 4, 11, 17, 23, 18, 1, 24, 23, 17, 20, 21, 20, 14]",3,"[3, 3, 2, 3, 3, 1, 1, 3, 1, 2, 3, 2, 4, 4, 4, 2, 4, 4, 4, 2]",1,-1,False,False,
9,6,58,67,"[9, 19, 12, 12, 2, 12, 4, 5, 15, 20, 12, 2, 11, 5, 9, 23, 24, 5, 5, 5]",4,"[1, 2, 2, 3, 1, 4, 2, 4, 4, 3, 1, 1, 3, 2, 4, 1, 4, 2, 2, 2]",2,-1,False,False,
10,14,59,69,"[23, 24, 2, 21, 11, 24, 6, 20, 17, 1, 15, 10, 20, 6, 13, 18, 8, 20, 4, 3]",13,"[3, 4, 1, 3, 4, 4, 2, 4, 1, 4, 3, 2, 3, 3, 3, 4, 3, 1, 3, 3]",3,-1,False,False,
10,18,78,88,"[21, 21, 1, 24, 12, 12, 22, 10, 17, 11, 17, 4, 5, 23, 19, 19, 1, 10, 15, 10]",15,"[1, 1, 1, 4, 1, 4, 1, 4, 1, 1, 3, 1, 4, 3, 2, 3, 4, 2, 4, 1]",4,-1,False,False,
11,0,63,74,"[11, 22, 21, 17, 12, 3, 23, 10, 15, 11, 24, 16, 2, 2, 14, 8, 11, 8, 9, 23]",11,"[4, 4, 1, 1, 3, 1, 2, 4, 4, 4, 3, 4, 4, 3, 3, 4, 1, 4, 4, 2]",4,-1,False,False,
11,6,87,98,"[20, 20, 12, 14, 22, 21, 19, 12, 19, 20, 17, 17, 4, 13, 5, 14, 17, 5, 19, 20]",19,"[2, 2, 1, 2, 4, 1, 2, 3, 2, 2, 3, 4, 3, 4, 4, 4, 3, 3, 1, 2]",2,-1,False,False,
11,13,57,68,"[14, 20, 3, 20, 21, 10, 7, 14, 16, 11, 5, 4, 12, 6, 10, 20, 2, 7, 11, 12]",6,"[4, 4, 3, 3, 3, 1, 2, 4, 3, 1, 2, 4, 1, 2, 2, 3, 1, 1, 1, 1]",2,-1,False,False,
12,0,64,76,"[12, 7, 8, 7, 12, 5, 14, 9, 18, 21, 15, 5, 12, 23, 21, 18, 19, 4, 1, 11]",12,"[4, 3, 1, 4, 4, 4, 1, 3, 1, 1, 4, 4, 2, 2, 2, 3, 4, 2, 3, 4]",4,-1,False,False,
12,14,56,68,"[4, 8, 2, 21, 24, 15, 3, 11, 19, 10, 2, 20, 5, 15, 9, 10, 4, 23, 2, 18]",9,"[1, 4, 2, 3, 2, 2, 2, 3, 1, 1, 2, 4, 1, 3, 1, 4, 3, 3, 2, 3]",1,-1,False,False,
12,16,96,108,"[19, 5, 4, 10, 5, 10, 9, 3, 9, 6, 21, 17, 13, 16, 5, 24, 17, 18, 23, 14]",17,"[2, 1, 3, 2, 1, 2, 4, 3, 2, 3, 2, 4, 2, 2, 4, 2, 1, 4, 1, 3]",1,-1,False,False,
13,1,73,86,"[20, 23, 4, 1, 14, 18, 1, 19, 22, 20, 11, 7, 12, 7, 17, 19, 5, 8, 6, 22]",23,"[2, 2, 4, 4, 1, 2, 1, 3, 1, 4, 4, 1, 3, 3, 1, 1, 2, 1, 1, 4]",2,-1,False,False,
13,3,74,87,"[10, 12, 7, 1, 10, 15, 10, 24, 19, 8, 17, 10, 7, 9, 22, 19, 2, 5, 21, 17]",1,"[1, 1, 2, 4, 4, 4, 3, 4, 2, 2, 4, 1, 1, 2, 1, 3, 3, 2, 3, 3]",4,-1,False,False,
13,18,63,76,"[9, 13, 6, 14, 12, 10, 16, 9, 19, 5, 13, 21, 8, 12, 12, 5, 5, 23, 9, 3]",9,"[3, 3, 3, 2, 1, 1, 3, 1, 4, 3, 2, 1, 4, 2, 2, 1, 4, 3, 2, 2]",2,-1,False,False,
14,5,50,64,"[7, 2, 1, 24, 3, 12, 20, 3, 24, 6, 10, 9, 11, 16, 13, 5, 22, 4, 10, 24]",12,"[3, 2, 1, 4, 2, 3, 3, 3, 1, 1, 2, 2, 4, 3, 3, 4, 4, 4, 1, 3]",3,-1,False,False,
14,6,79,93,"[7, 7, 11, 12, 4, 12, 15, 1, 24, 18, 2, 23, 3, 16, 10, 3, 4, 18, 3, 2]",15,"[2, 1, 1, 2, 2, 1, 3, 3, 3, 1, 4, 1, 1, 2, 3, 1, 2, 1, 4, 1]",3,-1,False,False,
14,11,86,100,"[11, 12, 16, 19, 22, 2, 15, 15, 9, 21, 13, 13, 7, 6, 2, 22, 16, 12, 13, 1]",13,"[3, 4, 1, 1, 4, 2, 2, 4, 3, 4, 4, 2, 2, 1, 3, 2, 4, 1, 1, 1]",2,-1,False,False,
14,13,96,110,"[11, 2, 5, 16, 20, 6, 13, 9, 10, 4, 11, 2, 19, 21, 5, 16, 24, 12, 3, 8]",21,"[2, 4, 2, 2, 1, 4, 3, 3, 1, 2, 3, 4, 4, 2, 3, 1, 3, 4, 2, 1]",2,-1,False,False,
15,2,88,103,"[23, 12, 16, 22, 23, 11, 11, 21, 7, 19, 3, 2, 21, 10, 4, 15, 20, 24, 15, 3]",16,"[3, 3, 1, 1, 4, 4, 1, 3, 2, 2, 1, 2, 4, 2, 2, 3, 3, 3, 2, 2]",1,-1,False,False,
15,18,57,72,"[17, 8, 18, 3, 13, 11, 21, 24, 9, 19, 22, 8, 2, 10, 5, 15, 20, 14, 9, 1]",9,"[3, 1, 3, 1, 2, 4, 3, 3, 3, 2, 4, 1, 3, 1, 3, 4, 4, 2, 4, 4]",4,-1,False,False,
16,0,79,95,"[23, 12, 17, 12, 11, 5, 5, 6, 20, 13, 22, 19, 17, 22, 21, 1, 21, 12, 11, 7]",23,"[3, 3, 1, 4, 1, 4, 3, 3, 2, 3, 3, 4, 2, 2, 2, 4, 3, 2, 3, 3]",3,-1,False,False,
16,1,83,99,"[16, 15, 17, 14, 16, 6, 14, 24, 5, 7, 5, 21, 12, 4, 10, 15, 21, 21, 18, 18]",15,"[4, 2, 1, 3, 2, 3, 4, 2, 2, 4, 3, 3, 2, 2, 2, 2, 2, 3, 2, 2]",2,-1,False,False,
16,13,81,97,"[6, 22, 21, 5, 9, 4, 16, 16, 16, 6, 12, 11, 16, 17, 4, 8, 7, 6, 3, 11]",17,"[3, 3, 3, 4, 3, 4, 2, 4, 4, 1, 2, 3, 1, 4, 1, 3, 2, 3, 1, 4]",4,-1,False,False,
16,14,51,67,"[8, 8, 13, 2, 22, 2, 10, 22, 8, 17, 6, 24, 9, 16, 8, 1, 20, 4, 12, 21]",8,"[1, 1, 4, 1, 2, 2, 1, 2, 1, 3, 4, 1, 2, 1, 1, 3, 3, 2, 1, 4]",1,-1,False,False,
17,1,96,113,"[10, 12, 1, 8, 17, 21, 9, 20, 1, 20, 21, 19, 6, 21, 23, 2, 3, 3, 6, 21]",12,"[4, 4, 2, 2, 3, 3, 4, 4, 4, 2, 3, 4, 2, 3, 1, 1, 1, 2, 4, 1]",4,-1,False,False,
17,5,88,105,"[13, 13, 3, 14, 15, 7, 6, 2, 10, 18, 24, 21, 1, 11, 4, 22, 15, 21, 17, 9]",7,"[3, 1, 4, 4, 4, 3, 2, 4, 4, 4, 2, 4, 1, 4, 3, 2, 3, 3, 3, 3]",3,-1,False,False,
17,11,80,97,"[1, 10, 12, 17, 4, 16, 10, 24, 7, 2, 20, 8, 12, 12, 17, 12, 13, 16, 24, 15]",8,"[2, 2, 2, 4, 1, 2, 2, 2, 4, 4, 3, 2, 1, 2, 2, 4, 2, 3, 4, 3]",2,-1,False,False,
17,13,68,85,"[1, 9, 8, 2, 13, 5, 16, 24, 12, 21, 7, 19, 5, 9, 5, 7, 17, 20, 12, 21]",9,"[4, 4, 4, 2, 2, 2, 4, 3, 2, 2, 4, 1, 3, 1, 1, 1, 4, 2, 4, 1]",1,-1,False,False,
18,2,97,115,"[14, 9, 4, 22, 2, 8, 21, 1, 6, 7, 2, 23, 11, 9, 6, 5, 23, 20, 4, 24]",4,"[1, 3, 2, 3, 4, 3, 2, 1, 1, 2, 2, 1, 1, 2, 3, 4, 1, 4, 2, 2]",2,-1,False,False,
18,3,66,84,"[3, 6, 5, 7, 20, 5, 19, 19, 13, 19, 3, 3, 23, 11, 12, 3, 22, 20, 1, 3]",7,"[4, 4, 1, 2, 3, 2, 1, 1, 3, 1, 3, 4, 4, 2, 1, 1, 1, 3, 3, 4]",2,-1,False,False,
18,5,97,115,"[7, 7, 1, 19, 11, 13, 10, 3, 8, 18, 3, 2, 21, 17, 5, 8, 23, 17, 7, 21]",13,"[1, 2, 4, 2, 4, 2, 1, 3, 2, 1, 2, 1, 3, 1, 3, 1, 3, 1, 2, 4]",2,-1,False,False,
18,6,92,110,"[19, 5, 15, 12, 21, 2, 5, 19, 6, 7, 4, 21, 15, 12, 24, 16, 7, 9, 18, 15]",5,"[3, 4, 4, 4, 2, 1, 3, 2, 4, 2, 4, 3, 4, 2, 3, 1, 2, 4, 3, 2]",3,-1,False,False,
18,11,67,85,"[23, 24, 9, 13, 3, 23, 12, 10, 21, 18, 10, 8, 18, 16, 11, 3, 19, 4, 7, 3]",8,"[4, 4, 2, 3, 3, 3, 2, 3, 1, 4, 1, 2, 3, 2, 4, 4, 2, 4, 1, 2]",2,-1,False,False,
18,14,98,116,"[10, 18, 8, 24, 2, 19, 21, 9, 9, 9, 24, 5, 7, 1, 13, 22, 11, 13, 13, 17]",13,"[1, 4, 1, 3, 3, 4, 4, 2, 4, 3, 1, 3, 3, 3, 2, 4, 1, 3, 4, 3]",2,-1,False,False,
18,16,60,78,"[24, 24, 19, 14, 2, 23, 19, 10, 18, 22, 15, 12, 15, 23, 16, 5, 20, 1, 14, 1]",20,"[1, 4, 3, 4, 1, 1, 1, 3, 3, 1, 3, 3, 2, 2, 2, 1, 4, 2, 4, 1]",4,-1,False,False,
18,18,86,104,"[24, 24, 10, 24, 5, 4, 5, 18, 6, 24, 17, 21, 14, 6, 1, 3, 19, 2, 2, 9]",2,"[2, 1, 3, 3, 1, 3, 4, 2, 1, 4, 1, 2, 2, 2, 4, 2, 3, 4, 1, 4]",1,-1,False,False,
19,13,93,112,"[10, 8, 6, 12, 22, 16, 4, 12, 23, 17, 8, 2, 4, 21, 23, 7, 13, 18, 24, 1]",21,"[2, 3, 3, 2, 4, 3, 4, 2, 3, 2, 1, 4, 1, 3, 4, 1, 3, 3, 1, 3]",3,-1,False,False,
20,0,60,80,"[17, 2, 24, 10, 10, 16, 10, 2, 4, 6, 15, 16, 24, 7, 20, 1, 12, 23, 12, 1]",17,"[4, 2, 3, 2, 2, 3, 4, 3, 4, 4, 3, 3, 4, 2, 4, 4, 1, 1, 1, 1]",4,-1,False,False,
20,1,79,99,"[14, 16, 13, 2, 13, 8, 13, 10, 12, 5, 22, 3, 11, 19, 12, 10, 15, 3, 19, 9]",16,"[1, 4, 2, 2, 3, 1, 2, 2, 4, 1, 4, 4, 2, 3, 3, 4, 1, 4, 1, 4]",4,-1,False,False,
