time,rcv,life_time,life_time_global,run_time_vec,run_time,cpu_usage_vec,cpu_usage,snd,queued,active,time_activated
2,0,96,98,"[23, 6, 17, 9, 20, 19, 1, 24, 8, 15, 13, 13, 13, 23, 23]",23,"[1, 4, 2, 2, 4, 1, 2, 2, 3, 3, 3, 4, 3, 4, 3]",1,-1,False,False,
2,2,89,91,"[2, 21, 5, 3, 18, 11, 10, 16, 4, 1, 24, 9, 14, 9, 13]",5,"[2, 1, 1, 2, 2, 3, 4, 3, 4, 4, 1, 1, 2, 4, 3]",1,-1,False,False,
2,5,99,101,"[2, 21, 5, 20, 1, 24, 18, 11, 6, 15, 9, 5, 13, 4, 13]",24,"[4, 4, 3, 4, 1, 4, 3, 2, 2, 2, 1, 2, 4, 2, 2]",4,-1,False,False,
2,7,98,100,"[19, 23, 22, 13, 16, 10, 23, 15, 10, 5, 21, 23, 16, 3, 19]",15,"[1, 1, 1, 1, 2, 1, 1, 1, 2, 4, 4, 2, 4, 4, 2]",1,-1,False,False,
2,8,87,89,"[24, 3, 1, 20, 3, 9, 11, 18, 22, 6, 5, 11, 18, 13, 1]",22,"[2, 4, 2, 1, 3, 4, 4, 2, 2, 1, 3, 3, 1, 3, 4]",2,-1,False,False,
2,9,96,98,"[4, 12, 6, 22, 19, 12, 8, 19, 24, 15, 6, 6, 14, 21, 24]",15,"[1, 4, 4, 4, 1, 3, 1, 2, 4, 1, 4, 3, 1, 1, 4]",1,-1,False,False,
2,10,68,70,"[18, 16, 6, 18, 8, 20, 17, 6, 9, 7, 16, 20, 22, 1, 14]",16,"[4, 1, 4, 1, 4, 4, 2, 2, 3, 2, 2, 1, 3, 4, 4]",2,-1,False,False,
2,11,78,80,"[16, 6, 12, 9, 7, 11, 24, 13, 4, 24, 12, 3, 23, 19, 13]",3,"[2, 4, 3, 4, 4, 3, 1, 2, 2, 4, 2, 3, 1, 4, 1]",3,-1,False,False,
2,14,67,69,"[1, 16, 7, 11, 9, 15, 9, 24, 18, 23, 24, 4, 18, 21, 22]",22,"[2, 1, 2, 3, 1, 1, 4, 3, 2, 3, 4, 3, 1, 2, 4]",4,-1,False,False,
3,0,60,63,"[8, 21, 23, 21, 20, 3, 15, 22, 22, 4, 17, 17, 1, 14, 11]",8,"[4, 3, 1, 1, 2, 4, 2, 3, 3, 4, 4, 3, 1, 2, 2]",4,-1,False,False,
3,1,59,62,"[18, 4, 23, 22, 11, 24, 17, 3, 14, 15, 6, 18, 21, 4, 3]",4,"[3, 3, 3, 3, 3, 4, 2, 3, 4, 3, 4, 4, 4, 2, 1]",3,-1,False,False,
3,3,74,77,"[10, 24, 17, 5, 10, 11, 22, 17, 17, 23, 8, 4, 3, 12, 11]",5,"[4, 3, 2, 4, 4, 2, 4, 2, 3, 4, 3, 2, 2, 2, 1]",4,-1,False,False,
3,4,64,67,"[16, 6, 15, 1, 22, 1, 24, 11, 11, 22, 24, 12, 24, 3, 13]",22,"[1, 3, 4, 2, 4, 4, 3, 1, 1, 1, 2, 3, 2, 3, 4]",4,-1,False,False,
3,7,77,80,"[13, 17, 17, 17, 4, 5, 5, 8, 5, 16, 8, 12, 12, 13, 9]",8,"[4, 2, 3, 4, 2, 2, 4, 2, 1, 1, 2, 2, 1, 2, 4]",2,-1,False,False,
3,12,52,55,"[23, 19, 4, 11, 14, 15, 7, 17, 17, 22, 24, 23, 22, 5, 6]",22,"[2, 3, 4, 1, 2, 2, 2, 2, 4, 3, 4, 1, 4, 2, 3]",4,-1,False,False,
4,2,89,93,"[24, 4, 7, 14, 16, 2, 18, 1, 13, 18, 21, 3, 7, 4, 2]",7,"[3, 3, 1, 1, 1, 2, 4, 2, 3, 3, 1, 4, 4, 1, 3]",1,-1,False,False,
4,5,70,74,"[3, 9, 18, 19, 4, 22, 1, 15, 2, 11, 5, 6, 18, 17, 3]",22,"[1, 3, 3, 1, 3, 2, 4, 1, 2, 2, 4, 4, 4, 1, 2]",2,-1,False,False,
4,9,92,96,"[10, 2, 18, 22, 17, 20, 24, 18, 14, 20, 11, 1, 19, 21, 8]",20,"[4, 3, 1, 1, 3, 2, 1, 4, 1, 4, 2, 3, 2, 2, 2]",4,-1,False,False,
4,10,78,82,"[4, 2, 21, 14, 10, 15, 24, 13, 9, 5, 2, 3, 23, 15, 3]",2,"[2, 2, 1, 4, 2, 3, 3, 1, 1, 2, 4, 2, 4, 4, 2]",4,-1,False,False,
4,13,55,59,"[3, 3, 21, 8, 23, 18, 9, 23, 19, 11, 18, 15, 21, 13, 18]",13,"[2, 4, 2, 3, 4, 3, 4, 2, 3, 1, 3, 2, 3, 3, 1]",3,-1,False,False,
5,1,75,80,"[10, 15, 22, 15, 1, 21, 7, 13, 20, 2, 20, 1, 7, 14, 21]",15,"[2, 3, 2, 3, 2, 4, 1, 4, 4, 1, 2, 3, 4, 3, 2]",3,-1,False,False,
6,6,73,79,"[10, 10, 13, 24, 10, 7, 15, 22, 1, 1, 12, 2, 11, 5, 13]",15,"[2, 1, 2, 3, 3, 1, 1, 2, 2, 2, 4, 4, 3, 1, 3]",1,-1,False,False,
6,8,97,103,"[7, 16, 7, 3, 19, 2, 20, 14, 23, 22, 3, 22, 24, 3, 20]",23,"[3, 4, 3, 1, 1, 1, 2, 1, 2, 3, 1, 2, 1, 1, 2]",2,-1,False,False,
6,10,61,67,"[21, 23, 1, 24, 9, 12, 24, 2, 8, 3, 18, 20, 20, 24, 12]",18,"[3, 1, 1, 3, 2, 2, 3, 1, 4, 1, 3, 2, 2, 2, 2]",3,-1,False,False,
6,11,74,80,"[22, 24, 20, 12, 13, 8, 24, 22, 18, 20, 9, 19, 24, 24, 3]",19,"[3, 1, 4, 4, 4, 1, 2, 4, 4, 1, 2, 4, 1, 2, 4]",4,-1,False,False,
6,14,95,101,"[23, 5, 14, 14, 12, 22, 16, 15, 19, 10, 15, 4, 10, 13, 13]",13,"[4, 2, 2, 1, 2, 2, 4, 4, 1, 2, 1, 1, 4, 1, 2]",2,-1,False,False,
7,4,72,79,"[6, 9, 23, 21, 15, 24, 1, 20, 23, 21, 6, 18, 11, 22, 22]",15,"[3, 4, 4, 1, 3, 1, 1, 4, 3, 4, 2, 2, 1, 4, 2]",3,-1,False,False,
