time,rcv,life_time,life_time_global,run_time_vec,run_time,cpu_usage_vec,cpu_usage,snd,queued,active,time_activated
1,6,87,88,"[23, 9, 22, 4, 4, 15, 9, 4, 2, 24, 15, 16, 5, 7, 5]",9,"[3, 2, 2, 1, 3, 4, 4, 2, 3, 1, 4, 2, 3, 4, 2]",4,-1,False,False,
2,0,57,59,"[23, 4, 22, 3, 17, 4, 22, 12, 1, 23, 5, 20, 21, 8, 12]",23,"[4, 3, 2, 3, 2, 3, 4, 2, 3, 2, 1, 1, 1, 3, 2]",4,-1,False,False,
2,5,83,85,"[12, 7, 5, 9, 13, 2, 20, 6, 5, 18, 1, 8, 12, 17, 18]",2,"[3, 2, 1, 2, 3, 4, 1, 3, 2, 4, 3, 1, 4, 1, 2]",4,-1,False,False,
2,9,65,67,"[2, 10, 8, 6, 6, 23, 2, 19, 12, 12, 21, 6, 5, 5, 13]",12,"[1, 2, 4, 2, 3, 3, 1, 1, 2, 2, 3, 1, 2, 2, 4]",2,-1,False,False,
2,14,93,95,"[4, 18, 13, 6, 7, 3, 1, 11, 8, 5, 23, 23, 12, 13, 11]",11,"[3, 4, 4, 2, 3, 1, 3, 1, 4, 4, 1, 2, 4, 3, 2]",2,-1,False,False,
3,3,66,69,"[3, 9, 9, 19, 23, 12, 1, 4, 4, 6, 5, 8, 22, 13, 12]",19,"[3, 3, 2, 2, 3, 1, 4, 4, 4, 2, 1, 3, 3, 4, 3]",2,-1,False,False,
3,10,65,68,"[4, 19, 15, 3, 5, 3, 5, 18, 8, 21, 6, 2, 11, 8, 14]",6,"[1, 4, 2, 4, 4, 4, 4, 1, 4, 2, 2, 2, 2, 4, 4]",2,-1,False,False,
3,11,97,100,"[19, 16, 7, 6, 10, 14, 3, 13, 10, 2, 16, 17, 14, 12, 14]",17,"[2, 4, 4, 4, 4, 4, 3, 1, 2, 1, 2, 3, 3, 3, 2]",3,-1,False,False,
3,13,88,91,"[13, 1, 1, 17, 2, 6, 3, 21, 1, 10, 15, 19, 21, 4, 22]",4,"[1, 4, 2, 3, 3, 3, 4, 3, 4, 1, 2, 3, 4, 2, 1]",2,-1,False,False,
4,1,73,77,"[14, 9, 17, 20, 4, 2, 13, 24, 5, 9, 12, 4, 6, 9, 19]",9,"[3, 3, 4, 3, 1, 2, 3, 2, 2, 3, 4, 2, 1, 4, 4]",3,-1,False,False,
4,5,75,79,"[1, 21, 5, 7, 6, 3, 1, 2, 20, 21, 10, 13, 2, 8, 21]",3,"[4, 1, 1, 4, 3, 1, 3, 1, 4, 1, 2, 4, 4, 2, 3]",1,-1,False,False,
4,6,72,76,"[24, 21, 17, 18, 3, 23, 14, 21, 8, 6, 10, 15, 23, 4, 14]",14,"[4, 1, 4, 4, 3, 2, 1, 4, 3, 4, 4, 3, 3, 4, 1]",1,-1,False,False,
5,0,64,69,"[11, 9, 17, 23, 12, 14, 12, 13, 13, 24, 11, 21, 3, 15, 16]",11,"[4, 1, 3, 1, 3, 1, 1, 3, 2, 2, 1, 2, 1, 3, 3]",4,-1,False,False,
5,2,87,92,"[13, 12, 18, 5, 4, 11, 8, 7, 7, 4, 7, 21, 7, 3, 16]",18,"[2, 4, 1, 2, 4, 2, 1, 2, 2, 4, 4, 4, 2, 3, 2]",1,-1,False,False,
5,3,90,95,"[9, 8, 14, 8, 4, 17, 18, 16, 1, 1, 12, 11, 13, 17, 15]",8,"[1, 1, 4, 4, 1, 4, 2, 1, 2, 1, 4, 4, 3, 1, 2]",4,-1,False,False,
5,13,79,84,"[15, 8, 13, 13, 9, 24, 18, 23, 5, 20, 16, 3, 1, 22, 18]",22,"[3, 3, 4, 4, 4, 3, 3, 2, 1, 3, 4, 3, 2, 4, 2]",4,-1,False,False,
5,14,82,87,"[23, 24, 6, 10, 1, 9, 15, 20, 7, 6, 12, 22, 24, 19, 9]",9,"[3, 3, 4, 1, 1, 4, 1, 1, 3, 4, 3, 1, 2, 1, 2]",2,-1,False,False,
6,6,61,67,"[15, 9, 13, 4, 3, 20, 19, 18, 21, 2, 16, 12, 14, 20, 23]",19,"[2, 3, 1, 3, 3, 1, 4, 4, 1, 1, 2, 2, 4, 3, 4]",4,-1,False,False,
6,9,63,69,"[7, 19, 16, 21, 10, 7, 21, 4, 21, 5, 17, 5, 2, 7, 22]",5,"[1, 4, 1, 4, 1, 4, 1, 3, 4, 4, 4, 4, 4, 2, 3]",4,-1,False,False,
7,3,60,67,"[22, 18, 13, 13, 2, 17, 10, 10, 19, 2, 2, 14, 5, 11, 8]",13,"[4, 1, 3, 1, 3, 3, 4, 2, 1, 3, 1, 2, 1, 4, 3]",1,-1,False,False,
7,9,55,62,"[21, 19, 9, 13, 1, 1, 6, 5, 22, 6, 6, 11, 15, 14, 10]",6,"[2, 3, 4, 1, 2, 1, 4, 3, 1, 1, 4, 3, 2, 4, 2]",1,-1,False,False,
7,10,50,57,"[1, 6, 16, 23, 18, 19, 22, 22, 23, 22, 11, 3, 16, 3, 19]",11,"[2, 2, 3, 1, 2, 4, 3, 2, 1, 1, 1, 1, 2, 3, 4]",1,-1,False,False,
7,11,68,75,"[9, 2, 7, 21, 6, 6, 13, 9, 2, 15, 16, 16, 5, 23, 23]",16,"[4, 4, 3, 2, 1, 3, 4, 3, 2, 2, 1, 1, 2, 1, 3]",1,-1,False,False,
7,14,77,84,"[17, 22, 19, 9, 2, 3, 11, 22, 23, 7, 6, 4, 12, 15, 5]",5,"[4, 4, 3, 4, 3, 1, 2, 4, 4, 2, 3, 4, 2, 3, 2]",2,-1,False,False,
8,0,68,76,"[1, 14, 11, 19, 17, 1, 1, 23, 16, 19, 3, 22, 10, 2, 16]",1,"[4, 4, 1, 1, 4, 1, 1, 3, 2, 4, 2, 4, 4, 4, 1]",4,-1,False,False,
8,1,68,76,"[16, 24, 17, 1, 11, 21, 7, 16, 17, 16, 14, 24, 16, 15, 2]",24,"[4, 1, 3, 1, 4, 2, 4, 2, 3, 1, 4, 3, 2, 3, 1]",1,-1,False,False,
8,2,64,72,"[20, 14, 6, 19, 4, 8, 17, 6, 23, 11, 24, 6, 12, 5, 2]",6,"[1, 2, 3, 4, 1, 2, 1, 3, 3, 1, 2, 2, 1, 2, 3]",3,-1,False,False,
8,5,89,97,"[19, 3, 14, 15, 20, 22, 24, 10, 13, 12, 24, 22, 14, 23, 17]",22,"[3, 1, 1, 4, 2, 3, 4, 4, 1, 4, 4, 4, 3, 4, 2]",3,-1,False,False,
8,6,80,88,"[2, 19, 5, 11, 6, 18, 24, 19, 16, 24, 11, 5, 12, 15, 23]",24,"[1, 2, 3, 2, 1, 2, 3, 3, 4, 2, 2, 1, 3, 2, 3]",3,-1,False,False,
8,13,82,90,"[15, 20, 18, 5, 8, 16, 16, 15, 22, 10, 23, 24, 3, 2, 20]",2,"[3, 1, 1, 2, 3, 1, 2, 1, 1, 4, 3, 1, 3, 4, 3]",4,-1,False,False,
9,5,98,107,"[14, 20, 7, 5, 1, 13, 14, 6, 6, 22, 12, 17, 21, 21, 10]",13,"[3, 1, 3, 1, 2, 3, 2, 1, 1, 4, 1, 4, 4, 3, 4]",3,-1,False,False,
9,6,55,64,"[15, 15, 11, 3, 7, 23, 1, 2, 23, 22, 9, 23, 20, 7, 5]",1,"[1, 3, 2, 3, 2, 3, 3, 4, 2, 4, 4, 1, 2, 3, 2]",3,-1,False,False,
9,11,93,102,"[13, 17, 9, 10, 17, 14, 6, 17, 23, 21, 15, 5, 12, 8, 11]",5,"[1, 1, 2, 1, 4, 2, 2, 1, 3, 3, 4, 3, 3, 3, 3]",3,-1,False,False,
10,2,67,77,"[5, 20, 5, 6, 13, 1, 8, 7, 16, 24, 16, 5, 19, 18, 19]",5,"[2, 3, 3, 4, 4, 4, 2, 1, 1, 4, 1, 3, 2, 3, 4]",3,-1,False,False,
10,6,78,88,"[18, 20, 16, 2, 7, 9, 9, 11, 13, 22, 8, 11, 24, 3, 19]",9,"[1, 3, 1, 2, 1, 2, 2, 3, 4, 1, 2, 4, 2, 2, 3]",2,-1,False,False,
10,9,53,63,"[2, 13, 18, 1, 18, 7, 7, 13, 7, 9, 6, 21, 14, 12, 22]",9,"[2, 3, 3, 4, 1, 2, 2, 4, 2, 2, 3, 1, 2, 4, 1]",2,-1,False,False,
11,3,93,104,"[14, 1, 9, 12, 19, 21, 6, 5, 11, 15, 18, 9, 22, 6, 7]",12,"[1, 1, 1, 4, 1, 4, 2, 4, 3, 3, 1, 2, 3, 4, 2]",4,-1,False,False,
11,14,71,82,"[5, 24, 21, 15, 9, 16, 5, 18, 22, 21, 17, 8, 8, 9, 15]",15,"[3, 3, 4, 4, 2, 1, 2, 1, 1, 3, 1, 3, 4, 2, 4]",4,-1,False,False,
12,0,61,73,"[17, 22, 18, 23, 2, 3, 9, 3, 5, 15, 13, 12, 14, 14, 8]",17,"[1, 2, 1, 4, 1, 1, 3, 4, 4, 1, 4, 3, 4, 3, 4]",1,-1,False,False,
12,1,95,107,"[21, 9, 9, 9, 3, 7, 2, 20, 17, 18, 22, 2, 17, 15, 2]",9,"[1, 3, 1, 3, 4, 4, 3, 2, 4, 3, 3, 2, 3, 1, 4]",3,-1,False,False,
12,6,65,77,"[16, 2, 7, 21, 13, 4, 1, 10, 16, 13, 24, 15, 22, 11, 12]",1,"[4, 1, 4, 3, 1, 3, 3, 1, 3, 4, 2, 1, 3, 4, 2]",3,-1,False,False,
12,10,97,109,"[2, 9, 14, 13, 7, 11, 8, 22, 19, 19, 15, 22, 3, 14, 21]",15,"[3, 4, 3, 3, 2, 4, 4, 4, 1, 1, 4, 4, 3, 1, 1]",4,-1,False,False,
12,13,77,89,"[3, 3, 2, 15, 8, 10, 7, 3, 12, 3, 9, 4, 3, 7, 7]",7,"[1, 2, 4, 3, 3, 2, 2, 3, 4, 3, 2, 1, 1, 1, 3]",1,-1,False,False,
13,2,77,90,"[8, 24, 13, 2, 19, 5, 9, 17, 4, 24, 20, 1, 9, 15, 23]",13,"[2, 2, 1, 1, 4, 4, 4, 4, 2, 1, 1, 2, 1, 2, 2]",1,-1,False,False,
13,5,66,79,"[19, 14, 17, 3, 16, 15, 2, 7, 8, 6, 1, 11, 2, 11, 8]",15,"[3, 1, 2, 1, 4, 1, 1, 4, 3, 2, 2, 2, 2, 2, 1]",1,-1,False,False,
13,6,55,68,"[20, 8, 4, 24, 18, 16, 20, 22, 21, 12, 9, 18, 11, 7, 9]",20,"[3, 2, 3, 1, 3, 2, 2, 3, 4, 3, 4, 2, 4, 2, 1]",2,-1,False,False,
13,9,90,103,"[5, 23, 1, 6, 16, 4, 10, 12, 14, 7, 10, 15, 10, 20, 10]",7,"[3, 2, 3, 1, 2, 4, 1, 3, 3, 3, 2, 1, 2, 2, 3]",3,-1,False,False,
13,14,94,107,"[17, 3, 18, 9, 22, 15, 12, 5, 24, 11, 5, 16, 22, 11, 16]",16,"[2, 3, 1, 1, 4, 1, 3, 1, 3, 3, 1, 2, 1, 3, 1]",1,-1,False,False,
14,2,66,80,"[17, 22, 5, 6, 6, 10, 17, 7, 3, 18, 20, 22, 18, 18, 7]",5,"[1, 4, 2, 1, 4, 4, 2, 4, 1, 1, 4, 1, 2, 2, 1]",2,-1,False,False,
14,3,53,67,"[5, 20, 7, 8, 11, 13, 21, 9, 4, 16, 9, 22, 22, 5, 12]",8,"[3, 2, 3, 1, 4, 3, 3, 1, 4, 1, 3, 3, 4, 4, 1]",1,-1,False,False,
14,11,57,71,"[10, 15, 20, 14, 16, 8, 8, 20, 10, 15, 15, 21, 16, 12, 24]",21,"[4, 4, 3, 4, 1, 4, 1, 1, 1, 1, 2, 2, 4, 4, 4]",2,-1,False,False,
14,13,59,73,"[24, 11, 24, 3, 5, 22, 5, 12, 10, 23, 12, 24, 10, 13, 3]",13,"[3, 3, 1, 2, 2, 2, 4, 3, 2, 1, 4, 3, 3, 2, 3]",2,-1,False,False,
15,9,98,113,"[10, 3, 11, 13, 6, 10, 12, 19, 24, 21, 16, 3, 13, 4, 13]",21,"[3, 4, 1, 4, 1, 1, 4, 4, 3, 1, 1, 4, 3, 4, 1]",1,-1,False,False,
15,11,66,81,"[23, 9, 1, 20, 1, 7, 14, 19, 21, 1, 23, 6, 20, 17, 18]",6,"[4, 2, 3, 1, 2, 4, 3, 1, 1, 2, 3, 2, 1, 1, 1]",2,-1,False,False,
16,1,98,114,"[9, 8, 11, 9, 12, 9, 13, 17, 23, 4, 3, 23, 20, 2, 18]",8,"[2, 2, 4, 4, 4, 3, 4, 1, 1, 3, 2, 2, 1, 4, 2]",2,-1,False,False,
16,6,81,97,"[6, 10, 19, 24, 12, 18, 6, 15, 4, 12, 23, 19, 13, 1, 4]",6,"[4, 3, 2, 3, 1, 1, 2, 2, 4, 4, 4, 3, 1, 1, 2]",2,-1,False,False,
16,14,60,76,"[16, 18, 18, 5, 10, 22, 7, 19, 15, 13, 12, 18, 6, 4, 20]",20,"[2, 4, 3, 2, 1, 1, 3, 3, 4, 2, 4, 3, 3, 4, 1]",1,-1,False,False,
17,2,57,74,"[10, 16, 19, 14, 4, 16, 19, 2, 1, 15, 13, 17, 4, 18, 2]",19,"[1, 1, 1, 4, 2, 4, 1, 1, 3, 2, 2, 3, 1, 3, 2]",1,-1,False,False,
17,3,75,92,"[12, 3, 10, 12, 17, 24, 16, 14, 22, 18, 18, 2, 6, 7, 3]",12,"[3, 4, 2, 2, 3, 1, 3, 2, 3, 3, 2, 4, 2, 1, 3]",2,-1,False,False,
17,5,56,73,"[8, 2, 20, 20, 24, 7, 10, 6, 10, 16, 9, 17, 14, 10, 3]",7,"[3, 2, 2, 4, 2, 4, 2, 3, 3, 2, 4, 2, 3, 2, 3]",4,-1,False,False,
17,10,79,96,"[24, 10, 7, 11, 4, 21, 16, 13, 8, 3, 15, 17, 19, 5, 21]",15,"[4, 2, 4, 2, 1, 3, 4, 1, 2, 2, 2, 4, 4, 2, 2]",2,-1,False,False,
17,13,98,115,"[14, 20, 18, 8, 8, 10, 5, 19, 23, 17, 6, 14, 8, 7, 13]",7,"[3, 2, 4, 1, 3, 3, 2, 1, 2, 1, 3, 2, 3, 2, 2]",2,-1,False,False,
