time,rcv,life_time,life_time_global,run_time_vec,run_time,cpu_usage_vec,cpu_usage,snd,queued,active,time_activated
1,12,56,57,"[12, 13, 23, 9, 17, 24, 6, 16, 23, 17, 14, 4, 21, 4, 13]",21,"[1, 3, 1, 3, 4, 3, 1, 4, 1, 1, 3, 4, 2, 2, 4]",2,-1,False,False,
2,1,94,96,"[15, 4, 22, 6, 20, 20, 12, 9, 21, 6, 4, 12, 6, 7, 15]",4,"[4, 4, 4, 3, 2, 1, 3, 4, 1, 3, 3, 3, 2, 2, 2]",4,-1,False,False,
2,14,99,101,"[22, 10, 10, 22, 8, 20, 10, 3, 13, 22, 11, 15, 2, 14, 22]",22,"[4, 1, 4, 1, 4, 3, 2, 2, 4, 3, 3, 2, 1, 4, 1]",1,-1,False,False,
3,3,59,62,"[10, 10, 6, 9, 20, 3, 4, 22, 11, 9, 15, 23, 17, 24, 1]",9,"[3, 4, 2, 1, 1, 4, 4, 3, 4, 2, 2, 1, 1, 1, 2]",1,-1,False,False,
3,4,85,88,"[23, 16, 15, 17, 7, 2, 3, 13, 15, 12, 5, 24, 10, 10, 16]",7,"[4, 3, 4, 1, 3, 1, 4, 3, 2, 3, 2, 4, 4, 1, 4]",3,-1,False,False,
3,11,91,94,"[19, 4, 6, 23, 20, 18, 22, 3, 8, 8, 7, 12, 7, 2, 14]",12,"[1, 2, 3, 3, 1, 4, 3, 1, 4, 4, 2, 4, 1, 2, 2]",4,-1,False,False,
4,8,67,71,"[14, 13, 22, 19, 21, 11, 11, 16, 24, 24, 13, 18, 4, 20, 21]",24,"[1, 4, 2, 2, 4, 1, 1, 1, 3, 4, 2, 2, 1, 4, 3]",3,-1,False,False,
4,14,75,79,"[21, 20, 23, 22, 23, 23, 18, 23, 13, 16, 21, 17, 6, 12, 19]",19,"[1, 4, 2, 2, 1, 4, 2, 2, 1, 3, 2, 1, 4, 3, 2]",2,-1,False,False,
5,1,95,100,"[15, 11, 16, 17, 16, 1, 21, 11, 15, 6, 2, 7, 18, 17, 5]",11,"[2, 4, 2, 3, 2, 3, 4, 1, 2, 3, 3, 3, 4, 4, 4]",4,-1,False,False,
5,6,67,72,"[4, 9, 23, 24, 18, 7, 3, 16, 5, 10, 10, 14, 8, 3, 23]",3,"[2, 2, 1, 4, 3, 4, 3, 3, 2, 1, 4, 3, 1, 2, 2]",3,-1,False,False,
5,12,94,99,"[21, 10, 15, 15, 18, 15, 7, 2, 17, 21, 4, 1, 20, 12, 10]",20,"[2, 2, 4, 4, 1, 2, 4, 2, 1, 1, 4, 2, 4, 2, 4]",4,-1,False,False,
6,13,57,63,"[14, 1, 7, 13, 3, 20, 17, 16, 16, 2, 17, 7, 11, 24, 7]",24,"[4, 2, 3, 2, 1, 3, 4, 2, 2, 1, 1, 1, 4, 4, 1]",4,-1,False,False,
7,4,53,60,"[24, 23, 23, 5, 12, 8, 20, 10, 5, 4, 19, 4, 17, 7, 9]",12,"[4, 4, 4, 4, 1, 2, 2, 3, 4, 2, 3, 3, 2, 2, 1]",1,-1,False,False,
7,8,99,106,"[16, 1, 4, 20, 8, 8, 15, 24, 9, 5, 1, 5, 21, 8, 24]",9,"[4, 1, 1, 4, 3, 4, 1, 3, 3, 4, 4, 4, 1, 1, 3]",3,-1,False,False,
7,11,70,77,"[12, 14, 5, 4, 14, 24, 8, 17, 7, 13, 10, 20, 19, 8, 11]",20,"[1, 4, 3, 2, 2, 2, 3, 2, 4, 3, 2, 1, 1, 2, 4]",1,-1,False,False,
7,12,69,76,"[20, 19, 24, 16, 4, 7, 11, 21, 13, 9, 2, 6, 13, 20, 15]",13,"[2, 1, 1, 1, 1, 4, 3, 1, 2, 4, 4, 1, 1, 3, 4]",1,-1,False,False,
7,14,64,71,"[16, 10, 19, 18, 14, 3, 7, 1, 8, 17, 4, 24, 23, 4, 10]",10,"[2, 1, 3, 2, 2, 3, 2, 3, 1, 4, 3, 2, 4, 1, 1]",1,-1,False,False,
8,3,81,89,"[19, 3, 1, 5, 23, 21, 14, 13, 13, 6, 16, 15, 10, 1, 11]",5,"[3, 2, 3, 2, 1, 1, 3, 4, 4, 3, 4, 1, 2, 3, 3]",2,-1,False,False,
8,6,85,93,"[10, 3, 7, 18, 3, 13, 11, 8, 8, 16, 6, 18, 9, 8, 24]",11,"[4, 1, 3, 2, 3, 1, 3, 2, 1, 4, 1, 1, 4, 1, 3]",3,-1,False,False,
9,1,69,78,"[10, 20, 7, 2, 7, 10, 21, 23, 5, 21, 16, 6, 22, 3, 17]",20,"[4, 1, 3, 4, 3, 2, 2, 1, 1, 2, 4, 2, 4, 2, 3]",1,-1,False,False,
9,6,84,93,"[4, 5, 6, 24, 1, 23, 13, 1, 14, 16, 16, 23, 10, 3, 6]",13,"[1, 2, 4, 2, 2, 1, 3, 1, 1, 1, 4, 3, 1, 1, 3]",3,-1,False,False,
9,8,94,103,"[6, 18, 24, 9, 21, 18, 10, 17, 16, 2, 16, 2, 13, 3, 9]",16,"[3, 2, 2, 2, 4, 4, 4, 3, 1, 1, 3, 2, 1, 2, 3]",1,-1,False,False,
9,13,96,105,"[21, 15, 20, 17, 20, 8, 10, 13, 15, 5, 6, 7, 9, 9, 11]",9,"[3, 4, 3, 2, 3, 3, 1, 3, 4, 3, 3, 3, 2, 1, 2]",1,-1,False,False,
9,14,54,63,"[24, 22, 10, 4, 21, 13, 6, 5, 7, 5, 2, 11, 3, 10, 21]",21,"[4, 4, 4, 2, 2, 4, 4, 3, 4, 2, 2, 3, 2, 1, 4]",4,-1,False,False,
10,3,81,91,"[5, 5, 13, 5, 10, 13, 4, 8, 11, 14, 12, 22, 6, 21, 5]",5,"[1, 3, 1, 4, 1, 3, 2, 2, 3, 2, 1, 2, 1, 3, 3]",4,-1,False,False,
10,11,53,63,"[7, 3, 10, 16, 1, 18, 18, 21, 12, 4, 16, 16, 11, 14, 19]",16,"[1, 4, 3, 3, 1, 2, 2, 3, 2, 4, 2, 4, 1, 1, 3]",4,-1,False,False,
10,12,62,72,"[9, 18, 12, 17, 12, 21, 16, 10, 10, 16, 10, 22, 16, 3, 14]",16,"[2, 1, 2, 1, 3, 4, 2, 3, 2, 1, 4, 4, 1, 2, 2]",1,-1,False,False,
11,1,57,68,"[12, 2, 23, 22, 3, 1, 15, 8, 19, 11, 1, 23, 7, 16, 10]",2,"[2, 2, 3, 4, 3, 1, 3, 2, 4, 1, 2, 1, 1, 3, 3]",2,-1,False,False,
11,4,99,110,"[9, 10, 18, 18, 21, 15, 10, 19, 24, 14, 13, 20, 8, 24, 1]",21,"[4, 1, 2, 1, 4, 1, 4, 4, 4, 4, 2, 3, 2, 2, 1]",4,-1,False,False,
12,6,59,71,"[12, 10, 24, 16, 16, 5, 5, 8, 4, 14, 19, 19, 18, 23, 19]",5,"[4, 1, 2, 1, 3, 4, 2, 4, 1, 3, 1, 4, 4, 2, 2]",2,-1,False,False,
12,8,91,103,"[5, 14, 2, 7, 8, 16, 15, 19, 20, 16, 6, 18, 17, 15, 23]",20,"[3, 2, 4, 3, 1, 2, 3, 3, 4, 2, 4, 2, 1, 3, 3]",4,-1,False,False,
12,13,72,84,"[22, 1, 8, 22, 15, 24, 10, 20, 18, 20, 20, 12, 16, 2, 14]",2,"[1, 3, 3, 1, 3, 1, 3, 2, 1, 3, 2, 4, 1, 2, 4]",2,-1,False,False,
12,14,71,83,"[1, 5, 1, 23, 18, 5, 19, 9, 11, 11, 7, 23, 17, 7, 1]",1,"[1, 2, 3, 4, 3, 1, 4, 2, 2, 2, 2, 4, 3, 4, 3]",3,-1,False,False,
13,3,63,76,"[3, 7, 4, 2, 9, 18, 20, 20, 13, 18, 17, 4, 6, 11, 10]",2,"[4, 2, 1, 1, 2, 3, 2, 1, 2, 3, 2, 2, 2, 2, 4]",1,-1,False,False,
13,11,82,95,"[2, 18, 6, 24, 19, 11, 5, 24, 5, 2, 4, 14, 23, 6, 12]",14,"[1, 4, 1, 2, 2, 1, 2, 4, 4, 3, 2, 4, 4, 3, 1]",4,-1,False,False,
15,4,66,81,"[8, 11, 21, 13, 1, 3, 10, 5, 15, 15, 5, 16, 18, 5, 13]",1,"[1, 4, 2, 2, 4, 2, 1, 4, 3, 4, 1, 1, 3, 3, 1]",4,-1,False,False,
16,1,85,101,"[17, 18, 6, 14, 16, 22, 6, 3, 14, 6, 17, 8, 11, 18, 16]",18,"[1, 4, 1, 2, 1, 2, 3, 1, 4, 1, 1, 4, 1, 3, 1]",4,-1,False,False,
16,6,67,83,"[1, 15, 3, 19, 4, 6, 16, 13, 4, 16, 21, 4, 15, 16, 4]",16,"[4, 2, 4, 3, 4, 4, 1, 2, 3, 4, 4, 3, 1, 1, 1]",1,-1,False,False,
16,8,87,103,"[16, 8, 5, 23, 5, 18, 12, 9, 24, 5, 22, 15, 23, 24, 21]",24,"[1, 3, 2, 4, 3, 4, 4, 3, 1, 3, 4, 4, 3, 2, 2]",1,-1,False,False,
16,12,92,108,"[9, 4, 15, 1, 15, 3, 9, 21, 24, 4, 19, 18, 21, 3, 7]",21,"[2, 2, 3, 2, 4, 3, 3, 3, 2, 1, 1, 2, 1, 2, 4]",1,-1,False,False,
16,14,59,75,"[23, 24, 24, 20, 8, 18, 21, 5, 5, 19, 6, 2, 13, 12, 24]",24,"[1, 4, 1, 3, 1, 2, 3, 3, 4, 4, 3, 3, 4, 4, 3]",3,-1,False,False,
17,1,97,114,"[15, 8, 18, 7, 3, 14, 10, 22, 18, 12, 16, 8, 10, 20, 11]",8,"[3, 2, 2, 1, 2, 2, 3, 2, 4, 1, 4, 3, 1, 1, 3]",2,-1,False,False,
17,3,81,98,"[3, 23, 4, 18, 5, 20, 23, 3, 6, 22, 9, 24, 11, 15, 11]",18,"[1, 2, 4, 2, 2, 3, 2, 1, 1, 4, 2, 4, 2, 3, 1]",2,-1,False,False,
17,4,63,80,"[7, 20, 2, 12, 23, 8, 11, 4, 2, 6, 6, 13, 1, 2, 5]",23,"[2, 4, 2, 4, 3, 3, 4, 2, 2, 3, 2, 2, 3, 4, 2]",3,-1,False,False,
17,8,97,114,"[18, 3, 4, 23, 21, 11, 13, 18, 5, 14, 22, 17, 11, 23, 19]",5,"[4, 2, 3, 3, 1, 2, 3, 4, 2, 1, 1, 3, 2, 4, 1]",2,-1,False,False,
17,11,99,116,"[13, 23, 13, 9, 13, 17, 15, 13, 15, 19, 6, 3, 20, 20, 2]",3,"[3, 1, 2, 4, 1, 4, 3, 4, 1, 4, 4, 1, 1, 1, 2]",1,-1,False,False,
17,12,85,102,"[12, 1, 19, 24, 20, 15, 24, 10, 20, 14, 24, 5, 7, 19, 20]",7,"[1, 2, 2, 4, 1, 2, 1, 2, 2, 4, 1, 4, 4, 4, 2]",4,-1,False,False,
18,4,55,73,"[19, 15, 24, 17, 7, 7, 18, 10, 1, 6, 19, 22, 24, 14, 4]",7,"[4, 3, 1, 2, 4, 1, 4, 4, 3, 3, 1, 4, 2, 3, 1]",4,-1,False,False,
18,13,80,98,"[9, 18, 1, 17, 8, 1, 4, 2, 17, 12, 11, 20, 3, 19, 3]",19,"[2, 1, 4, 3, 3, 2, 2, 1, 1, 2, 4, 3, 4, 1, 2]",1,-1,False,False,
19,3,96,115,"[21, 13, 22, 10, 23, 11, 14, 6, 5, 11, 3, 12, 22, 4, 10]",10,"[2, 4, 1, 4, 1, 2, 2, 1, 3, 4, 3, 3, 1, 1, 2]",4,-1,False,False,
19,6,88,107,"[7, 16, 5, 19, 18, 20, 9, 3, 13, 22, 24, 12, 18, 3, 18]",9,"[1, 2, 2, 2, 1, 3, 3, 3, 2, 3, 4, 1, 4, 2, 2]",3,-1,False,False,
19,11,91,110,"[12, 17, 19, 6, 1, 16, 15, 20, 15, 7, 19, 5, 9, 12, 14]",5,"[2, 3, 1, 4, 1, 3, 3, 1, 2, 1, 3, 1, 4, 1, 2]",1,-1,False,False,
20,3,73,93,"[5, 15, 13, 8, 12, 1, 24, 10, 16, 6, 20, 2, 2, 9, 5]",8,"[3, 3, 1, 3, 4, 1, 3, 4, 2, 3, 2, 4, 4, 1, 1]",3,-1,False,False,
20,8,69,89,"[15, 14, 14, 10, 11, 2, 10, 12, 19, 13, 7, 19, 18, 22, 20]",19,"[1, 4, 2, 1, 1, 1, 3, 1, 3, 4, 4, 3, 1, 3, 4]",3,-1,False,False,
20,13,79,99,"[10, 8, 12, 15, 20, 1, 12, 17, 6, 3, 21, 2, 10, 20, 13]",20,"[1, 2, 4, 2, 4, 4, 3, 4, 4, 1, 3, 3, 1, 4, 2]",4,-1,False,False,
20,14,62,82,"[11, 15, 4, 1, 9, 15, 14, 3, 4, 3, 16, 14, 22, 10, 14]",14,"[1, 3, 1, 2, 3, 4, 1, 4, 4, 1, 1, 3, 4, 2, 3]",3,-1,False,False,
21,1,98,119,"[4, 24, 14, 20, 11, 20, 22, 4, 17, 1, 14, 12, 9, 12, 19]",24,"[4, 2, 1, 4, 1, 2, 2, 4, 3, 1, 1, 2, 4, 3, 4]",2,-1,False,False,
21,4,60,81,"[18, 12, 13, 15, 9, 10, 13, 16, 20, 17, 22, 23, 4, 9, 17]",9,"[3, 4, 2, 1, 2, 1, 1, 1, 4, 1, 1, 1, 4, 3, 1]",2,-1,False,False,
21,8,92,113,"[13, 10, 20, 4, 18, 16, 12, 5, 10, 8, 13, 12, 24, 15, 18]",10,"[3, 2, 1, 2, 1, 4, 3, 1, 2, 4, 2, 3, 1, 3, 2]",2,-1,False,False,
21,12,95,116,"[2, 20, 7, 10, 12, 7, 12, 14, 12, 17, 12, 13, 18, 18, 9]",18,"[3, 1, 4, 3, 1, 1, 1, 4, 4, 3, 4, 1, 4, 1, 1]",4,-1,False,False,
22,6,86,108,"[21, 4, 14, 12, 4, 21, 23, 15, 8, 9, 1, 17, 18, 13, 12]",23,"[1, 4, 3, 3, 3, 2, 3, 3, 1, 3, 2, 2, 3, 1, 3]",3,-1,False,False,
23,4,64,87,"[17, 8, 9, 15, 6, 7, 12, 8, 16, 21, 18, 8, 9, 15, 2]",6,"[1, 1, 4, 2, 3, 3, 4, 1, 1, 1, 4, 4, 4, 4, 1]",3,-1,False,False,
24,3,88,112,"[4, 13, 18, 11, 15, 20, 15, 2, 8, 4, 23, 19, 18, 9, 6]",11,"[1, 1, 3, 4, 4, 4, 3, 3, 3, 4, 2, 2, 4, 4, 2]",4,-1,False,False,
24,11,98,122,"[18, 24, 13, 8, 10, 24, 9, 13, 6, 22, 12, 7, 7, 9, 10]",7,"[1, 3, 2, 1, 3, 1, 4, 1, 4, 3, 4, 3, 3, 4, 4]",3,-1,False,False,
24,13,89,113,"[21, 23, 12, 5, 13, 12, 9, 9, 18, 21, 3, 19, 3, 9, 24]",9,"[4, 4, 4, 2, 4, 4, 2, 4, 3, 3, 2, 1, 4, 1, 3]",1,-1,False,False,
24,14,53,77,"[19, 22, 12, 1, 7, 1, 6, 5, 17, 10, 14, 4, 12, 15, 11]",11,"[2, 3, 2, 3, 3, 3, 2, 1, 1, 3, 4, 2, 1, 2, 4]",4,-1,False,False,
25,6,92,117,"[7, 6, 16, 5, 22, 11, 17, 1, 12, 6, 5, 14, 6, 3, 1]",17,"[3, 3, 1, 4, 3, 2, 1, 4, 2, 3, 3, 2, 2, 4, 2]",1,-1,False,False,
26,1,98,124,"[3, 23, 15, 19, 1, 4, 24, 7, 15, 5, 22, 4, 24, 14, 23]",23,"[1, 2, 4, 4, 2, 4, 4, 3, 3, 3, 1, 2, 1, 4, 4]",2,-1,False,False,
26,8,98,124,"[17, 8, 1, 14, 13, 16, 6, 6, 2, 19, 6, 16, 13, 7, 16]",2,"[4, 2, 3, 1, 4, 3, 3, 1, 2, 1, 4, 4, 3, 4, 1]",2,-1,False,False,
26,12,52,78,"[24, 18, 14, 21, 17, 19, 23, 12, 1, 6, 22, 10, 14, 6, 14]",14,"[2, 3, 3, 2, 4, 4, 4, 1, 2, 4, 4, 4, 3, 4, 2]",3,-1,False,False,
26,13,74,100,"[11, 7, 17, 23, 24, 20, 8, 9, 5, 3, 10, 4, 21, 11, 17]",11,"[2, 2, 2, 1, 2, 2, 3, 4, 2, 3, 1, 3, 4, 2, 3]",2,-1,False,False,
26,14,76,102,"[3, 24, 24, 20, 14, 14, 11, 23, 1, 7, 20, 20, 6, 21, 6]",6,"[1, 4, 2, 1, 3, 2, 2, 4, 2, 4, 1, 1, 4, 4, 4]",4,-1,False,False,
27,3,92,119,"[9, 9, 5, 11, 23, 17, 5, 15, 12, 6, 20, 11, 21, 6, 4]",11,"[2, 3, 2, 3, 4, 4, 3, 1, 3, 4, 4, 3, 2, 4, 1]",3,-1,False,False,
27,4,52,79,"[13, 23, 18, 6, 19, 2, 22, 11, 3, 18, 17, 19, 1, 15, 16]",19,"[1, 4, 1, 1, 3, 2, 1, 2, 3, 4, 1, 3, 2, 1, 3]",3,-1,False,False,
27,11,59,86,"[23, 20, 22, 9, 23, 21, 8, 8, 5, 2, 14, 7, 11, 5, 18]",7,"[4, 4, 2, 2, 3, 3, 2, 4, 4, 1, 4, 2, 3, 4, 1]",2,-1,False,False,
28,4,54,82,"[22, 3, 16, 2, 9, 15, 5, 19, 17, 14, 8, 22, 1, 16, 1]",9,"[3, 3, 1, 4, 4, 4, 3, 3, 3, 3, 4, 1, 4, 2, 3]",4,-1,False,False,
28,6,89,117,"[23, 4, 21, 21, 16, 15, 19, 9, 3, 7, 11, 20, 8, 2, 6]",19,"[2, 4, 4, 4, 1, 2, 4, 1, 3, 2, 1, 3, 4, 4, 1]",4,-1,False,False,
28,8,66,94,"[9, 11, 14, 2, 1, 15, 19, 6, 8, 10, 3, 22, 22, 8, 11]",8,"[3, 1, 4, 4, 3, 3, 1, 2, 2, 1, 4, 2, 2, 2, 4]",2,-1,False,False,
28,13,68,96,"[18, 24, 24, 16, 15, 8, 23, 23, 2, 1, 13, 5, 22, 20, 1]",20,"[2, 1, 1, 3, 3, 3, 3, 3, 1, 3, 4, 2, 1, 2, 3]",2,-1,False,False,
28,14,54,82,"[7, 14, 12, 19, 15, 17, 22, 23, 12, 13, 16, 18, 23, 24, 9]",9,"[4, 1, 3, 2, 4, 3, 4, 2, 4, 2, 4, 4, 3, 2, 2]",2,-1,False,False,
