time,rcv,life_time,life_time_global,run_time_vec,run_time,cpu_usage_vec,cpu_usage,snd,queued,active,time_activated
1,1,94,95,"[10, 21, 16, 13, 15, 8, 13, 18, 24, 18, 8, 23, 1, 13, 11]",21,"[1, 3, 4, 2, 2, 3, 3, 4, 4, 4, 2, 2, 3, 1, 4]",3,-1,False,False,
1,4,50,51,"[14, 8, 6, 11, 12, 3, 11, 19, 17, 20, 4, 21, 13, 3, 23]",12,"[1, 3, 1, 2, 2, 2, 4, 3, 2, 4, 1, 4, 1, 4, 1]",2,-1,False,False,
1,7,84,85,"[18, 18, 15, 11, 10, 19, 11, 21, 17, 22, 16, 23, 13, 9, 24]",21,"[1, 2, 2, 4, 1, 4, 3, 2, 4, 4, 4, 3, 1, 4, 3]",2,-1,False,False,
1,9,66,67,"[19, 23, 21, 21, 14, 10, 18, 9, 14, 16, 8, 11, 1, 11, 5]",16,"[2, 4, 3, 4, 3, 1, 1, 1, 2, 3, 3, 3, 4, 3, 1]",3,-1,False,False,
1,10,94,95,"[23, 19, 21, 15, 12, 4, 12, 8, 19, 4, 10, 8, 21, 15, 9]",10,"[3, 1, 3, 2, 4, 4, 3, 1, 1, 4, 2, 2, 2, 4, 3]",2,-1,False,False,
1,11,66,67,"[4, 1, 23, 5, 11, 24, 20, 14, 9, 7, 10, 11, 1, 11, 15]",11,"[2, 3, 2, 4, 3, 1, 4, 1, 2, 2, 2, 4, 4, 3, 1]",4,-1,False,False,
2,5,75,77,"[9, 16, 17, 7, 2, 9, 9, 7, 1, 20, 19, 9, 6, 4, 9]",9,"[3, 1, 4, 2, 1, 4, 2, 4, 2, 4, 3, 4, 2, 3, 2]",4,-1,False,False,
2,6,80,82,"[6, 10, 12, 17, 19, 2, 2, 11, 19, 21, 11, 15, 1, 8, 17]",2,"[2, 3, 3, 2, 1, 2, 3, 3, 1, 4, 3, 4, 4, 4, 4]",3,-1,False,False,
2,8,71,73,"[17, 4, 3, 22, 2, 4, 17, 14, 11, 12, 8, 15, 20, 8, 19]",11,"[3, 2, 2, 2, 1, 3, 1, 1, 3, 2, 4, 1, 4, 3, 1]",3,-1,False,False,
2,9,98,100,"[10, 16, 8, 8, 5, 7, 15, 8, 11, 20, 14, 6, 1, 23, 12]",20,"[2, 1, 2, 3, 2, 2, 1, 4, 2, 3, 1, 2, 2, 2, 1]",3,-1,False,False,
2,13,77,79,"[6, 8, 2, 11, 17, 6, 16, 6, 19, 24, 20, 9, 4, 2, 19]",2,"[2, 1, 2, 1, 3, 4, 1, 1, 1, 3, 2, 4, 1, 4, 2]",4,-1,False,False,
