time,rcv,life_time,life_time_global,run_time_vec,run_time,cpu_usage_vec,cpu_usage,snd,queued,active,time_activated
1,2,98,99,"[15, 6, 9, 16, 12, 7, 7, 14, 17, 22]",9,"[4, 3, 2, 1, 2, 4, 1, 2, 1, 1]",2,-1,False,False,
1,3,77,78,"[7, 5, 22, 18, 24, 24, 4, 21, 1, 1]",18,"[3, 4, 1, 1, 4, 1, 3, 1, 2, 2]",1,-1,False,False,
2,0,56,58,"[18, 9, 19, 15, 3, 4, 16, 16, 3, 10]",18,"[3, 3, 3, 4, 2, 1, 1, 1, 3, 2]",3,-1,False,False,
3,7,77,80,"[13, 17, 5, 2, 23, 8, 11, 6, 24, 11]",6,"[3, 3, 3, 4, 3, 2, 2, 3, 3, 1]",3,-1,False,False,
4,1,62,66,"[18, 24, 23, 24, 21, 3, 9, 17, 11, 3]",24,"[1, 2, 1, 3, 3, 1, 2, 4, 2, 2]",2,-1,False,False,
4,2,53,57,"[6, 15, 23, 4, 10, 8, 21, 15, 11, 7]",23,"[2, 1, 2, 2, 2, 4, 1, 3, 4, 4]",2,-1,False,False,
4,8,85,89,"[6, 10, 13, 11, 14, 22, 12, 14, 1, 21]",1,"[3, 2, 1, 3, 3, 2, 3, 4, 4, 3]",4,-1,False,False,
4,9,63,67,"[2, 14, 4, 12, 18, 18, 18, 12, 17, 19]",19,"[3, 2, 2, 1, 2, 4, 3, 4, 3, 2]",2,-1,False,False,
5,3,73,78,"[13, 3, 24, 3, 7, 15, 22, 23, 12, 18]",3,"[4, 2, 2, 1, 2, 1, 2, 4, 2, 2]",1,-1,False,False,
6,0,74,80,"[11, 6, 8, 1, 8, 5, 20, 24, 13, 10]",11,"[1, 4, 1, 1, 3, 2, 1, 4, 3, 1]",1,-1,False,False,
6,1,53,59,"[10, 6, 16, 19, 12, 6, 3, 20, 23, 14]",6,"[1, 1, 1, 2, 2, 1, 1, 1, 2, 1]",1,-1,False,False,
6,3,67,73,"[20, 20, 7, 24, 11, 18, 11, 9, 7, 5]",24,"[2, 1, 4, 4, 4, 4, 1, 4, 4, 1]",4,-1,False,False,
7,2,85,92,"[11, 8, 13, 14, 21, 23, 23, 20, 16, 22]",13,"[1, 3, 1, 1, 2, 4, 4, 1, 1, 2]",1,-1,False,False,
7,7,90,97,"[1, 3, 1, 6, 21, 6, 10, 24, 18, 12]",24,"[3, 2, 4, 3, 3, 1, 4, 2, 1, 1]",2,-1,False,False,
8,3,63,71,"[4, 7, 20, 4, 8, 17, 18, 10, 23, 16]",4,"[2, 3, 4, 2, 1, 4, 1, 1, 2, 3]",2,-1,False,False,
8,8,89,97,"[5, 23, 5, 17, 7, 4, 7, 9, 10, 12]",10,"[3, 3, 1, 2, 3, 2, 2, 2, 2, 2]",2,-1,False,False,
8,9,98,106,"[11, 15, 1, 10, 21, 9, 18, 24, 8, 19]",19,"[1, 2, 4, 1, 3, 3, 3, 2, 3, 3]",3,-1,False,False,
9,2,74,83,"[1, 16, 19, 13, 16, 21, 10, 6, 15, 11]",19,"[2, 3, 3, 1, 2, 4, 3, 2, 4, 4]",3,-1,False,False,
9,8,89,98,"[12, 24, 20, 24, 19, 16, 13, 11, 17, 4]",17,"[1, 1, 4, 1, 4, 2, 2, 3, 4, 1]",4,-1,False,False,
9,9,59,68,"[18, 18, 14, 8, 10, 7, 24, 21, 11, 15]",15,"[1, 3, 4, 1, 2, 1, 2, 4, 4, 3]",3,-1,False,False,
10,0,91,101,"[19, 9, 14, 22, 3, 23, 4, 3, 5, 20]",19,"[1, 1, 2, 2, 3, 1, 2, 2, 2, 2]",1,-1,False,False,
11,1,81,92,"[3, 10, 24, 23, 23, 6, 21, 17, 5, 5]",10,"[3, 3, 3, 1, 4, 4, 4, 3, 2, 3]",3,-1,False,False,
11,7,73,84,"[15, 11, 4, 12, 2, 6, 9, 20, 4, 15]",20,"[3, 2, 1, 1, 1, 3, 4, 3, 3, 4]",3,-1,False,False,
12,0,53,65,"[9, 2, 4, 2, 6, 2, 23, 1, 19, 18]",9,"[4, 3, 2, 4, 2, 4, 2, 2, 3, 4]",4,-1,False,False,
12,2,53,65,"[20, 23, 2, 19, 17, 15, 1, 21, 21, 14]",2,"[3, 1, 2, 2, 4, 1, 2, 3, 3, 1]",2,-1,False,False,
13,1,81,94,"[2, 18, 5, 21, 2, 23, 15, 17, 15, 11]",18,"[2, 2, 2, 4, 2, 2, 4, 3, 1, 2]",2,-1,False,False,
13,3,91,104,"[3, 10, 22, 6, 13, 2, 8, 12, 3, 16]",6,"[4, 1, 3, 2, 3, 1, 1, 1, 1, 3]",2,-1,False,False,
13,8,65,78,"[6, 14, 9, 11, 23, 1, 22, 1, 12, 17]",12,"[3, 4, 1, 3, 2, 4, 4, 1, 2, 3]",2,-1,False,False,
13,9,76,89,"[6, 8, 5, 11, 16, 10, 21, 2, 11, 10]",10,"[2, 4, 3, 2, 1, 3, 3, 4, 3, 2]",2,-1,False,False,
14,7,96,110,"[8, 24, 22, 20, 23, 2, 12, 4, 19, 17]",4,"[4, 3, 3, 1, 2, 1, 3, 2, 1, 1]",2,-1,False,False,
15,0,56,71,"[13, 11, 23, 22, 23, 22, 5, 20, 19, 17]",13,"[3, 2, 3, 3, 4, 1, 4, 4, 3, 3]",3,-1,False,False,
15,2,68,83,"[7, 9, 22, 16, 19, 3, 22, 14, 12, 13]",22,"[1, 2, 4, 4, 3, 2, 2, 3, 4, 1]",4,-1,False,False,
